5986,11.30833,3.38344
5970,11.31995,3.38672
5953,11.33456,3.3901
5937,11.33683,3.39335
5926,11.35399,3.39684
5925,11.36577,3.40012
5925,11.37638,3.40332
5924,11.39409,3.40668
5924,11.40534,3.41005
5926,11.41651,3.41328
5928,11.44255,3.41675
5930,11.44469,3.42012
5931,11.46278,3.4234
5928,11.47336,3.42672
5925,11.48564,3.43002
5921,11.5032,3.43346
5914,11.50341,3.4368
5892,11.52513,3.44003
5869,11.52305,3.44332
5846,11.5404,3.4467
5826,11.55166,3.45001
5822,11.56237,3.45342
5818,11.58562,3.45669
5815,11.5916,3.46007
5810,11.60374,3.46331
5792,11.60375,3.46673
5773,11.62785,3.47017
5754,11.63902,3.4734
5736,11.64287,3.47678
5717,11.65498,3.4802
5698,11.66351,3.48349
5679,11.67111,3.48668
5660,11.68025,3.49008
5659,11.69901,3.49328
5659,11.70175,3.49666
5658,11.7209,3.49993
5658,11.73165,3.50345
5652,11.74424,3.50682
5644,11.74707,3.51
5636,11.76367,3.51343
5629,11.77093,3.51684
5617,11.79014,3.5201
5604,11.79334,3.5235
5591,11.81613,3.52678
5578,11.81713,3.52998
5583,11.82665,3.53331
5594,11.8433,3.53667
5605,11.8473,3.54017
5616,11.86294,3.54345
5620,11.87342,3.54672
5621,11.88517,3.55012
5622,11.89273,3.55349
5623,11.90869,3.55671
5613,11.91999,3.56016
5598,11.9131,3.56345
5582,11.92559,3.56666
5566,11.93899,3.56992
5557,11.94049,3.57331
5553,11.95488,3.57673
5548,11.96285,3.57998
5544,11.97147,3.58335
5535,11.9854,3.58683
5520,11.99618,3.59014
5506,12.00554,3.59339
5491,12.01262,3.59683
5480,12.01957,3.60009
5473,12.03946,3.60342
5466,12.03721,3.60662
5459,12.05107,3.61002
5447,12.06152,3.61341
5428,12.06901,3.61663
5409,12.07854,3.62001
5390,12.08951,3.62345
5377,12.09327,3.62674
5378,12.11726,3.63007
5379,12.12636,3.63349
5380,12.12181,3.63677
5379,12.13319,3.64015
5370,12.13968,3.64336
5362,12.14828,3.64684
5353,12.15332,3.65007
5345,12.1567,3.65333
5342,12.17287,3.65672
5339,12.17269,3.66011
5336,12.18142,3.66333
5331,12.19633,3.66678
5316,12.19796,3.67015
5302,12.21355,3.67341
5287,12.22231,3.6768
5273,12.23181,3.67999
5271,12.2442,3.68342
5270,12.25088,3.68674
5268,12.25791,3.69012
5266,12.2621,3.69351
5276,12.27279,3.6968
5287,12.27925,3.70001
5297,12.28744,3.70349
5307,12.30381,3.70678
5299,12.30403,3.71005
5291,12.31447,3.71335
5282,12.31787,3.71667
5273,12.33385,3.72014
5255,12.33608,3.72339
5236,12.34101,3.72684
5216,12.3519,3.73018
5197,12.35309,3.73337
5201,12.36131,3.73665
5212,12.37162,3.74001
5222,12.37668,3.74326
5233,12.39039,3.7467
5225,12.39033,3.74998
5211,12.40481,3.75338
5197,12.41107,3.75678
5183,12.42188,3.76001
5175,12.42823,3.76341
5170,12.44495,3.76683
5165,12.44466,3.77004
5160,12.45794,3.77348
5157,12.46001,3.77681
5156,12.46083,3.77997
5154,12.47731,3.78331
5152,12.4854,3.7866
5147,12.48849,3.79007
5140,12.49858,3.79344
5133,12.50495,3.79664
5126,12.5165,3.80008
5118,12.51721,3.80346
5110,12.52611,3.8067
5102,12.5344,3.81015
5093,12.53457,3.81345
5078,12.54361,3.81675
5054,12.54642,3.82003
5030,12.55884,3.8233
5005,12.57591,3.82672
4992,12.5688,3.82997
4996,12.58561,3.83339
4999,12.59379,3.83685
5003,12.5975,3.84002
5003,12.60543,3.84337
4992,12.60647,3.84685
4982,12.62201,3.85005
4971,12.62871,3.85348
4962,12.62055,3.85679
4956,12.63764,3.85999
4950,12.63874,3.86333
4945,12.65083,3.86657
4938,12.65571,3.86999
4929,12.65812,3.87343
4921,12.67426,3.87666
4912,12.68742,3.88006
4904,12.69298,3.88349
4903,12.68691,3.88672
4903,12.7057,3.89012
4902,12.711,3.8934
4901,12.71092,3.89674
4892,12.72278,3.90014
4882,12.72099,3.90331
4873,12.73269,3.90669
4864,12.73736,3.91006
4862,12.74152,3.91333
4860,12.75555,3.91677
4857,12.75893,3.9201
4855,12.7662,3.92338
4846,12.76753,3.92675
4837,12.78127,3.92997
4828,12.78545,3.93345
4819,12.78451,3.93679
4816,12.79351,3.94012
4815,12.80216,3.9435
4813,12.80481,3.94675
4812,12.81317,3.95001
4801,12.82937,3.95345
4788,12.83011,3.95668
4775,12.83831,3.9601
4762,12.84617,3.96342
4758,12.85885,3.96671
4758,12.85743,3.97016
4758,12.87284,3.97343
4758,12.87237,3.97674
4754,12.87428,3.98019
4748,12.88359,3.98337
4742,12.88451,3.98668
4736,12.88807,3.99008
4731,12.89969,3.99332
4725,12.9077,3.9967
4720,12.91234,3.99993
4714,12.91993,4.00337
4710,12.91805,4.00678
4707,12.93208,4.01005
4704,12.93447,4.01345
4702,12.9481,4.01685
4698,12.95346,4.02006
4695,12.94987,4.02352
4692,12.95182,4.02672
4689,12.96556,4.02999
4688,12.96459,4.03331
4690,12.97385,4.03658
4691,12.98555,4.04006
4693,12.98662,4.04345
4690,12.9981,4.0467
4681,13.00883,4.0501
4672,13.01648,4.05349
4662,13.01467,4.05667
4657,13.02215,4.06013
4660,13.03104,4.0634
4663,13.03569,4.06684
4666,13.03687,4.07005
4668,13.04236,4.07335
4669,13.05334,4.07674
